ID, 2497676949
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER,0,illusion,76561198012629464,npc_dota_hero_shredder,2
PLAYER,1,x_T_c,76561198049876812,npc_dota_hero_morphling,2
PLAYER,2,Migo,76561198047052903,npc_dota_hero_spirit_breaker,2
PLAYER,3,Moroten,76561198029522971,npc_dota_hero_silencer,2
PLAYER,4,Tuttsi,76561198031989516,npc_dota_hero_ember_spirit,2
PLAYER,5,Gemolviete,76561198314803101,npc_dota_hero_bristleback,3
PLAYER,6,Jericho,76561198044939443,npc_dota_hero_venomancer,3
PLAYER,7,BLR_TER,76561198072156586,npc_dota_hero_mirana,3
PLAYER,8,Deadpool,76561198283941073,npc_dota_hero_juggernaut,3
PLAYER,9,(^_^)_)_)_)_)-,76561198047287538,npc_dota_hero_antimage,3
