ID, 1928989375
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER, 0, 悦来悦好, 76561198097338311, npc_dota_hero_axe, 2
PLAYER, 1, 要相信队友。, 76561198100702729, npc_dota_hero_tiny, 2
PLAYER, 2, zuicaide, 76561198097176444, npc_dota_hero_visage, 2
PLAYER, 3, YzdyC, 76561198101750313, npc_dota_hero_ember_spirit, 2
PLAYER, 4, 坐飞机的大熊猫, 76561198100160445, npc_dota_hero_ancient_apparition, 2
PLAYER, 5, Aragakki丶Y, 76561198096883815, npc_dota_hero_spectre, 3
PLAYER, 6, Chaos, 76561198090000272, npc_dota_hero_nevermore, 3
PLAYER, 7, 这波我很强, 76561198096781624, npc_dota_hero_bane, 3
PLAYER, 8, 很急很关键, 76561198164301793, npc_dota_hero_doom_bringer, 3
PLAYER, 9, 亮起四张tp我也取你人头, 76561198114841642, npc_dota_hero_shadow_shaman, 3
