0.0,SPAWN,CDOTAPlayer,4489217,325.15625,-564.15625
0.0,SPAWN,CDOTAPlayer,12189698,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,15859715,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,11862020,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,3702789,0.0,459.0
0.0,SPAWN,CDOTAPlayer,376838,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,2048007,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,10600456,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,9043977,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,11223050,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,1294347,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14254092,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14778381,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,475150,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,8372239,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,13090832,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,4849681,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,851986,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14450707,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,2605076,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14680085,0.0,-566.0
0.0,SPAWN,dota_goodguys_tower3_bot,2654447,-3953.0938,-6091.0625
0.0,SPAWN,dota_goodguys_tower3_mid,1982704,-4693.625,-4152.5
0.0,SPAWN,dota_goodguys_tower3_top,14008561,-6644.9688,-3409.0938
0.0,SPAWN,dota_goodguys_tower2_bot,7717106,-106.09375,-6234.0625
0.0,SPAWN,dota_goodguys_tower1_bot,819443,4887.9375,-6080.5938
0.0,SPAWN,dota_goodguys_tower2_mid,15597812,-3549.625,-2785.5
0.0,SPAWN,dota_goodguys_tower2_top,1949941,-6164.9688,-866.09375
0.0,SPAWN,dota_goodguys_tower1_top,15745270,-6116.9688,1805.9062
0.0,SPAWN,dota_goodguys_tower4_top,7717111,-5738.625,-4860.5
0.0,SPAWN,good_rax_melee_mid,11518200,-4736.0,-4575.0312
0.0,SPAWN,good_rax_range_mid,2900217,-5092.0312,-4222.0312
0.0,SPAWN,good_rax_melee_bot,14680314,-4280.0,-6364.0312
0.0,SPAWN,good_rax_range_bot,2719995,-4279.0312,-5857.0312
0.0,SPAWN,good_rax_melee_top,4882684,-6368.0,-3758.0
0.0,SPAWN,good_rax_range_top,10764541,-6876.0,-3759.0312
0.0,SPAWN,bad_rax_melee_bot,3375358,6535.9688,3392.0
0.0,SPAWN,bad_rax_range_bot,11895039,6008.0,3375.9688
0.0,SPAWN,bad_rax_range_mid,8847616,4336.0,4182.9688
0.0,SPAWN,bad_rax_melee_mid,12845313,4702.0,3824.0
0.0,SPAWN,bad_rax_melee_top,13353218,3898.0,5511.9688
0.0,SPAWN,bad_rax_range_top,15024387,3894.0,6040.9688
0.0,SPAWN,dota_badguys_fort,12960004,5527.9688,4999.9688
0.0,SPAWN,dota_goodguys_fort,10027272,-5932.0,-5348.0
0.0,SPAWN,good_filler_6,7536908,-4655.0312,-4974.0312
0.0,SPAWN,good_filler_5,1458445,-4016.0,-5167.0312
0.0,SPAWN,good_filler_2,2179342,-4688.0,-5856.0312
0.0,SPAWN,2699_25362_good_filler_1,15941903,-4688.0312,-6384.0312
0.0,SPAWN,good_filler_3,5832976,-5356.0,-6152.0312
0.0,SPAWN,good_filler_4,246033,-5232.0,-5521.0312
0.0,SPAWN,good_filler_14,14582034,-6377.0,-4183.0312
0.0,SPAWN,good_filler_10,8044819,-5376.0,-3328.0312
0.0,SPAWN,good_filler_9,1360148,-5296.0,-3823.0312
0.0,SPAWN,good_filler_8,4866325,-5200.0,-4687.0312
0.0,SPAWN,good_filler_13,11092246,-6495.0,-5037.0312
0.0,SPAWN,good_filler_15,1556759,-6872.0,-4183.0312
0.0,SPAWN,good_filler_11,2162968,-5775.0,-3920.0312
0.0,SPAWN,bad_filler_5,10748185,3840.0,4863.9688
0.0,SPAWN,2699_25374_bad_filler_1,6635802,4297.9688,6015.9688
0.0,SPAWN,bad_filler_4,10453275,4823.9688,5223.9688
0.0,SPAWN,bad_filler_3,9126172,5283.9688,5686.9688
0.0,SPAWN,bad_filler_13,5800221,6237.0,4799.9688
0.0,SPAWN,bad_filler_12,7291166,5732.0,4287.9688
0.0,SPAWN,bad_filler_15,5407007,6519.9688,3787.9688
0.0,SPAWN,bad_filler_2,1999136,4299.9688,5552.9688
0.0,SPAWN,bad_filler_8,14074145,4945.9688,4103.9688
0.0,SPAWN,bad_filler_7,13025570,4619.9688,4431.9688
0.0,SPAWN,bad_filler_14,4260131,6033.0,3783.9688
0.0,SPAWN,bad_filler_11,7045412,5375.9688,3335.9688
0.0,SPAWN,bad_filler_9,8634661,4607.9688,3207.9688
0.0,SPAWN,bad_filler_10,6914342,4937.9688,2782.9688
0.0,SPAWN,bad_filler_6,9486631,3735.9688,4094.9688
0.0,SPAWN,dota_badguys_tower4_top,9584936,4962.0,4783.9688
0.0,SPAWN,dota_badguys_tower2_top,8880425,0.0,6015.9688
0.0,SPAWN,dota_badguys_tower1_top,6390058,-4736.0,6015.9688
0.0,SPAWN,dota_badguys_tower2_mid,11338027,2496.0,2111.9688
0.0,SPAWN,dota_badguys_tower1_mid,966956,1023.96875,319.96875
0.0,SPAWN,dota_badguys_tower1_bot,1720621,6208.0,-1664.0312
0.0,SPAWN,dota_badguys_tower2_bot,6799662,6272.0,383.96875
0.0,SPAWN,dota_badguys_tower3_bot,12288303,6276.0,3031.9688
0.0,SPAWN,dota_badguys_tower3_top,10944816,3552.0,5775.9688
0.0,SPAWN,dota_badguys_tower3_mid,7422257,4272.0,3758.9688
0.0,SPAWN,dota_badguys_tower4_bot,14680370,5280.0,4431.9688
0.0,SPAWN,dota_goodguys_tower4_bot,12960051,-5389.625,-5216.5
0.0,SPAWN,good_filler_12,16269620,-6066.0,-4750.0312
0.0,SPAWN,dota_goodguys_tower1_mid,7864629,-1657.625,-1512.5
0.0,SPAWN,good_filler_7,12239158,-4079.0,-4462.0312
0.0,SPAWN,ent_dota_fountain_bad,6439223,7472.0,6912.0
0.0,SPAWN,ent_dota_shop,10912056,-7542.5,-6236.1875
0.0,SPAWN,ent_dota_halloffame,11616569,-7724.0,-5951.0
0.0,SPAWN,ent_dota_halloffame,9748794,6760.0,7048.0
0.0,SPAWN,ent_dota_shop,9847099,6684.4375,6813.1562
0.0,SPAWN,ent_dota_fountain_good,12648826,-7456.0,-6938.0
0.0,SPAWN,ent_dota_shop,9437632,-4569.2188,1482.2812
0.0,SPAWN,ent_dota_shop,16417218,2885.0312,471.84375
0.0,SPAWN,ent_dota_shop,2179525,7596.7188,-4086.875
0.0,SPAWN,ent_dota_shop,4096457,-7708.875,4409.5938
19.233383178710938,SPAWN,Announcer,12698074,0.0,0.0
19.233383178710938,SPAWN,Announcer,11551195,0.0,0.0
19.233383178710938,SPAWN,Announcer,6947292,0.0,0.0
19.233383178710938,SPAWN,Announcer,11616733,0.0,0.0
19.233383178710938,SPAWN,Announcer,4800990,0.0,0.0
19.233383178710938,SPAWN,Announcer,12567007,0.0,0.0
631.100830078125,SPAWN,npc_dota_hero_faceless_void,16072920,6992.0,6511.9688
631.100830078125,HERO_VISIBILITY,npc_dota_hero_faceless_void,16072920,26,6992.0,6511.9688
633.43359375,SPAWN,npc_dota_hero_rubick,15237448,-6976.0,-6496.0312
633.43359375,HERO_VISIBILITY,npc_dota_hero_rubick,15237448,22,-6976.0,-6496.0312
633.56689453125,SPAWN,npc_dota_hero_phantom_lancer,3916122,6928.0,6327.9688
633.56689453125,HERO_VISIBILITY,npc_dota_hero_phantom_lancer,3916122,26,6928.0,6327.9688
634.36669921875,SPAWN,npc_dota_hero_beastmaster,5226854,-7088.0,-6592.0312
634.36669921875,HERO_VISIBILITY,npc_dota_hero_beastmaster,5226854,22,-7088.0,-6592.0312
634.5,SPAWN,npc_dota_hero_phoenix,11387253,7136.0,6375.9688
634.5,HERO_VISIBILITY,npc_dota_hero_phoenix,11387253,26,7136.0,6375.9688
635.8330078125,SPAWN,npc_dota_hero_dragon_knight,1802629,7088.0,6167.9688
635.8330078125,HERO_VISIBILITY,npc_dota_hero_dragon_knight,1802629,26,7088.0,6167.9688
637.69921875,SPAWN,npc_dota_hero_lion,13369747,7296.0,6215.9688
637.69921875,HERO_VISIBILITY,npc_dota_hero_lion,13369747,26,7296.0,6215.9688
685.9541015625,SPAWN,npc_dota_hero_riki,13517215,-7200.0,-6496.0312
685.9541015625,HERO_VISIBILITY,npc_dota_hero_riki,13517215,22,-7200.0,-6496.0312
687.287109375,SPAWN,npc_dota_effigy_statue,2163117,-5232.0,-5521.0312
687.287109375,SPAWN,npc_dota_effigy_statue,14713262,-5200.0,-4687.0312
687.287109375,SPAWN,npc_dota_effigy_statue,13025711,-6066.0,-4750.0312
687.287109375,SPAWN,npc_dota_effigy_statue,14320048,-6495.0,-5037.0312
687.287109375,SPAWN,npc_dota_effigy_statue,410033,5283.9688,5686.9688
687.287109375,SPAWN,npc_dota_effigy_statue,3522994,4823.9688,5223.9688
