ID, 1950431595
TEAM_TAG_RADIANT, OG
TEAM_TAG_DIRE, Secret
WINNER, dire
PLAYER, 0, Fly, 76561198054420884, npc_dota_hero_bane, 2
PLAYER, 1, Cr1t-, 76561197986172872, npc_dota_hero_tusk, 2
PLAYER, 2, Mamacita, 76561198065514372, npc_dota_hero_nevermore, 2
PLAYER, 3, Moon, 76561197998894475, npc_dota_hero_earthshaker, 2
PLAYER, 4, N0tail, 76561197979938082, npc_dota_hero_sven, 2
PLAYER, 5, Puppey, 76561198047544485, npc_dota_hero_dazzle, 3
PLAYER, 6, MISERY, 76561198047648307, npc_dota_hero_slardar, 3
PLAYER, 7, EternaLEnVy, 76561198003541947, npc_dota_hero_skeleton_king, 3
PLAYER, 8, Secret.w33.haa, 76561198046966189, npc_dota_hero_lina, 3
PLAYER, 9, pieliedie, 76561197967187728, npc_dota_hero_ancient_apparition, 3
