ID, 2441161896
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER,0,Somewhat Keksy,76561198125072358,npc_dota_hero_windrunner,2
PLAYER,1,Somewhat Sexy,76561198077943485,npc_dota_hero_enigma,2
PLAYER,2,Aomine,76561198109806000,npc_dota_hero_juggernaut,2
PLAYER,3,Сибирь,76561197974265595,npc_dota_hero_crystal_maiden,2
PLAYER,4,Air FrancE,76561198217619960,npc_dota_hero_storm_spirit,2
PLAYER,5,[A]Vannnnnn,76561198095212484,npc_dota_hero_rubick,3
PLAYER,6,599.GTO,76561198084429047,npc_dota_hero_riki,3
PLAYER,7,ToughMT,76561198007869146,npc_dota_hero_medusa,3
PLAYER,8,BTDK,76561198120743248,npc_dota_hero_drow_ranger,3
PLAYER,9,少林武僧,76561198098269471,npc_dota_hero_mirana,3
