ID, 1930449574
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER, 0, just one beer, 76561198052506439, npc_dota_hero_enigma, 2
PLAYER, 1, small egg, 76561198094936931, npc_dota_hero_weaver, 2
PLAYER, 2, ~Dice, 76561198060874501, npc_dota_hero_nyx_assassin, 2
PLAYER, 3, No Luck, 76561198128758037, npc_dota_hero_windrunner, 2
PLAYER, 4, » rax, 76561198010518340, npc_dota_hero_razor, 2
PLAYER, 5, Anotherday, 76561198136130495, npc_dota_hero_templar_assassin, 3
PLAYER, 6, Cubbster, 76561198077651800, npc_dota_hero_gyrocopter, 3
PLAYER, 7, EVIL, 76561197994285202, npc_dota_hero_ogre_magi, 3
PLAYER, 8, LuckyT&T, 76561198097614517, npc_dota_hero_mirana, 3
PLAYER, 9, Balanced Hero, 76561198059234507, npc_dota_hero_terrorblade, 3
