ID, 1966885980
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER, 0, Trap, 76561198260293801, npc_dota_hero_antimage, 2
PLAYER, 1, wiaken, 76561198260310966, npc_dota_hero_invoker, 2
PLAYER, 2, ashmelev, 76561198030820368, npc_dota_hero_viper, 2
PLAYER, 3, Xab, 76561198044521393, npc_dota_hero_lion, 2
PLAYER, 4, Comrade-chan, 76561198083632283, npc_dota_hero_rubick, 2
PLAYER, 5, DAWNRAIN, 76561198256253981, npc_dota_hero_omniknight, 3
PLAYER, 6, mastouille, 76561197974200131, npc_dota_hero_rattletrap, 3
PLAYER, 7, Katou, 76561198075378278, npc_dota_hero_dazzle, 3
PLAYER, 8, ZeN+, 76561198110229368, npc_dota_hero_sven, 3
PLAYER, 9, Pernell Subban, 76561197968683769, npc_dota_hero_medusa, 3
