0.0,SPAWN,CDOTAPlayer,3784705,325.15625,-564.15625
0.0,SPAWN,CDOTAPlayer,15532034,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,8536067,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,6750212,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,5357573,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14204934,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,7766023,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,12599304,-841.0,-257.0
0.0,SPAWN,CDOTAPlayer,3997705,0.0,96.0
0.0,SPAWN,CDOTAPlayer,16744458,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,16564235,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,9273356,0.0,-566.0
0.0,SPAWN,dota_goodguys_tower3_bot,5488879,-3953.0938,-6091.0625
0.0,SPAWN,dota_goodguys_tower3_mid,3522800,-4693.625,-4152.5
0.0,SPAWN,dota_goodguys_tower3_top,9634033,-6644.9688,-3409.0938
0.0,SPAWN,dota_goodguys_tower2_bot,2670834,-106.09375,-6234.0625
0.0,SPAWN,dota_goodguys_tower1_bot,10453235,4887.9375,-6080.5938
0.0,SPAWN,dota_goodguys_tower2_mid,4784372,-3549.625,-2785.5
0.0,SPAWN,dota_goodguys_tower2_top,14123253,-6164.9688,-866.09375
0.0,SPAWN,dota_goodguys_tower1_top,9371894,-6116.9688,1805.9062
0.0,SPAWN,dota_goodguys_tower4_top,8323319,-5738.625,-4860.5
0.0,SPAWN,good_rax_melee_mid,8061176,-4736.0,-4575.0312
0.0,SPAWN,good_rax_range_mid,16367865,-5092.0312,-4222.0312
0.0,SPAWN,good_rax_melee_bot,16302330,-4280.0,-6364.0312
0.0,SPAWN,good_rax_range_bot,9076987,-4279.0312,-5857.0312
0.0,SPAWN,good_rax_melee_top,14876924,-6368.0,-3758.0
0.0,SPAWN,good_rax_range_top,7061757,-6876.0,-3759.0312
0.0,SPAWN,bad_rax_melee_bot,7946494,6535.9688,3392.0
0.0,SPAWN,bad_rax_range_bot,255,6008.0,3375.9688
0.0,SPAWN,bad_rax_range_mid,7520512,4336.0,4182.9688
0.0,SPAWN,bad_rax_melee_mid,8290561,4702.0,3824.0
0.0,SPAWN,bad_rax_melee_top,15745282,3898.0,5511.9688
0.0,SPAWN,bad_rax_range_top,2113795,3894.0,6040.9688
0.0,SPAWN,dota_badguys_fort,6947076,5527.9688,4999.9688
0.0,SPAWN,dota_goodguys_fort,6717704,-5932.0,-5348.0
0.0,SPAWN,good_filler_6,11043084,-4655.0312,-4974.0312
0.0,SPAWN,good_filler_5,311565,-4016.0,-5167.0312
0.0,SPAWN,good_filler_2,7192846,-4688.0,-5856.0312
0.0,SPAWN,2699_25362_good_filler_1,2605327,-4688.0312,-6384.0312
0.0,SPAWN,good_filler_3,8847632,-5356.0,-6152.0312
0.0,SPAWN,good_filler_4,1048849,-5232.0,-5521.0312
0.0,SPAWN,good_filler_14,131346,-6377.0,-4183.0312
0.0,SPAWN,good_filler_10,15991059,-5376.0,-3328.0312
0.0,SPAWN,good_filler_9,15286548,-5296.0,-3823.0312
0.0,SPAWN,good_filler_8,14074133,-5200.0,-4687.0312
0.0,SPAWN,good_filler_13,12730646,-6495.0,-5037.0312
0.0,SPAWN,good_filler_15,15778071,-6872.0,-4183.0312
0.0,SPAWN,good_filler_11,14762264,-5775.0,-3920.0312
0.0,SPAWN,bad_filler_5,14172441,3840.0,4863.9688
0.0,SPAWN,2699_25374_bad_filler_1,11616538,4297.9688,6015.9688
0.0,SPAWN,bad_filler_4,7061787,4823.9688,5223.9688
0.0,SPAWN,bad_filler_3,6095132,5283.9688,5686.9688
0.0,SPAWN,bad_filler_13,16072989,6237.0,4799.9688
0.0,SPAWN,bad_filler_12,5832990,5732.0,4287.9688
0.0,SPAWN,bad_filler_15,5669151,6519.9688,3787.9688
0.0,SPAWN,bad_filler_2,2556192,4299.9688,5552.9688
0.0,SPAWN,bad_filler_8,8798497,4945.9688,4103.9688
0.0,SPAWN,bad_filler_7,868642,4619.9688,4431.9688
0.0,SPAWN,bad_filler_14,16236835,6033.0,3783.9688
0.0,SPAWN,bad_filler_11,10469668,5375.9688,3335.9688
0.0,SPAWN,bad_filler_9,9306405,4607.9688,3207.9688
0.0,SPAWN,bad_filler_10,10682662,4937.9688,2782.9688
0.0,SPAWN,bad_filler_6,1311015,3735.9688,4094.9688
0.0,SPAWN,dota_badguys_tower4_top,15925544,4962.0,4783.9688
0.0,SPAWN,dota_badguys_tower2_top,14074153,0.0,6015.9688
0.0,SPAWN,dota_badguys_tower1_top,4325674,-4736.0,6015.9688
0.0,SPAWN,dota_badguys_tower2_mid,14631211,2496.0,2111.9688
0.0,SPAWN,dota_badguys_tower1_mid,14942508,1023.96875,319.96875
0.0,SPAWN,dota_badguys_tower1_bot,6373677,6208.0,-1664.0312
0.0,SPAWN,dota_badguys_tower2_bot,13533486,6272.0,383.96875
0.0,SPAWN,dota_badguys_tower3_bot,303,6276.0,3031.9688
0.0,SPAWN,dota_badguys_tower3_top,15466800,3552.0,5775.9688
0.0,SPAWN,dota_badguys_tower3_mid,12255537,4272.0,3758.9688
0.0,SPAWN,dota_badguys_tower4_bot,3457330,5280.0,4431.9688
0.0,SPAWN,dota_goodguys_tower4_bot,14074163,-5389.625,-5216.5
0.0,SPAWN,good_filler_12,7291188,-6066.0,-4750.0312
