ID, 2496000622
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER,0,illusion,76561198012629464,npc_dota_hero_shredder,2
PLAYER,1,Velzevul,76561198179430854,npc_dota_hero_windrunner,2
PLAYER,2,buff mortred,76561198021781413,npc_dota_hero_phantom_assassin,2
PLAYER,3,Muninn,76561198026702277,npc_dota_hero_dazzle,2
PLAYER,4,Chronn,76561198018401797,npc_dota_hero_pudge,2
PLAYER,5,syrhmak,76561198035015907,npc_dota_hero_skywrath_mage,3
PLAYER,6,F R A P E S -,76561198077961676,npc_dota_hero_disruptor,3
PLAYER,7,[K]RedLight,76561198078076238,npc_dota_hero_slark,3
PLAYER,8,Kuribo',76561198006505221,npc_dota_hero_slardar,3
PLAYER,9,wolfsblood,76561198007080034,npc_dota_hero_death_prophet,3
