ID, 1931437896
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER, 0, Ора Андерсон, 76561198070728214, npc_dota_hero_undying, 2
PLAYER, 1, Blessed, 76561198058812247, npc_dota_hero_riki, 2
PLAYER, 2, Krieg, 76561198050030973, npc_dota_hero_zuus, 2
PLAYER, 3, WBH, 76561198066930697, npc_dota_hero_night_stalker, 2
PLAYER, 4, LOKI, 76561198077218971, npc_dota_hero_silencer, 2
PLAYER, 5, Reaper, 76561197991618424, npc_dota_hero_lich, 3
PLAYER, 6, TeaPirate, 76561197983802063, npc_dota_hero_spectre, 3
PLAYER, 7, Enigmatic Individual, 76561198089728518, npc_dota_hero_slark, 3
PLAYER, 8, Валун, 76561198082979804, npc_dota_hero_tidehunter, 3
PLAYER, 9, Илья Обломов, 76561198003708487, npc_dota_hero_dragon_knight, 3
