ID, 2492578976
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER,0,bonedogil,76561197962047334,npc_dota_hero_shadow_demon,2
PLAYER,1,JaaR-LEL,76561198125998194,npc_dota_hero_shredder,2
PLAYER,2,ISG,76561198109627839,npc_dota_hero_invoker,2
PLAYER,3,Timt[A]ek,76561198068237900,npc_dota_hero_sven,2
PLAYER,4,amacati,76561198065534115,npc_dota_hero_lion,2
PLAYER,5,Linvud,76561198192961143,npc_dota_hero_doom_bringer,3
PLAYER,6,Duelist,76561198174860757,npc_dota_hero_mirana,3
PLAYER,7,Carl,76561198085383354,npc_dota_hero_skeleton_king,3
PLAYER,8,kk,76561198120388539,npc_dota_hero_jakiro,3
PLAYER,9,fiRewOw,76561198005376567,npc_dota_hero_tiny,3
