0.0,SPAWN,CDOTAPlayer,15335425,325.15625,-564.15625
0.0,SPAWN,CDOTAPlayer,15138818,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,11501571,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,8519684,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,3342341,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,8077318,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,573447,0.0,-5674.0
0.0,SPAWN,CDOTAPlayer,10960904,0.0,-368.0
0.0,SPAWN,CDOTAPlayer,98313,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,6995978,0.0,0.0
0.0,SPAWN,CDOTAPlayer,213003,0.0,-611.0
0.0,SPAWN,dota_goodguys_tower3_bot,6324463,-3953.0938,-6091.0625
0.0,SPAWN,dota_goodguys_tower3_mid,10617072,-4693.625,-4152.5
0.0,SPAWN,dota_goodguys_tower3_top,98545,-6616.9688,-3409.0938
0.0,SPAWN,dota_goodguys_tower2_bot,5587186,-106.09375,-6234.0625
0.0,SPAWN,dota_goodguys_tower1_bot,12927219,4887.9375,-6080.5938
0.0,SPAWN,dota_goodguys_tower2_mid,14041332,-3549.625,-2785.5
0.0,SPAWN,dota_goodguys_tower2_top,12665077,-6164.9688,-866.09375
0.0,SPAWN,dota_goodguys_tower1_top,15646966,-6116.9688,1805.9062
0.0,SPAWN,dota_goodguys_tower4_top,8159479,-5738.625,-4860.5
0.0,SPAWN,good_rax_melee_mid,901368,-4736.0,-4575.0312
0.0,SPAWN,good_rax_range_mid,11862265,-5092.0312,-4222.0312
0.0,SPAWN,good_rax_melee_bot,14205178,-4280.0,-6364.0312
0.0,SPAWN,good_rax_range_bot,1245435,-4279.0312,-5857.0312
0.0,SPAWN,good_rax_melee_top,5308668,-6368.0,-3758.0
0.0,SPAWN,good_rax_range_top,12812541,-6876.0,-3759.0312
0.0,SPAWN,bad_rax_melee_bot,4489470,6535.9688,3392.0
0.0,SPAWN,bad_rax_range_bot,3047679,6008.0,3375.9688
0.0,SPAWN,bad_rax_range_mid,12157184,4336.0,4182.9688
0.0,SPAWN,bad_rax_melee_mid,147713,4702.0,3824.0
0.0,SPAWN,bad_rax_melee_top,4243714,3898.0,5511.9688
0.0,SPAWN,bad_rax_range_top,15384835,3894.0,6040.9688
0.0,SPAWN,dota_badguys_fort,8487172,5527.9688,4999.9688
0.0,SPAWN,dota_goodguys_fort,6013192,-5932.0,-5348.0
0.0,SPAWN,good_filler_6,15139084,-4655.0312,-4974.0312
0.0,SPAWN,good_filler_5,10387725,-4016.0,-5167.0312
0.0,SPAWN,good_filler_2,5062926,-4688.0,-5856.0312
0.0,SPAWN,2699_25362_good_filler_1,1114383,-4688.0312,-6384.0312
0.0,SPAWN,good_filler_3,15843600,-5356.0,-6152.0312
0.0,SPAWN,good_filler_4,491793,-5232.0,-5521.0312
0.0,SPAWN,good_filler_14,7700754,-6377.0,-4183.0312
0.0,SPAWN,good_filler_10,6963475,-5376.0,-3328.0312
0.0,SPAWN,good_filler_9,5210388,-5296.0,-3823.0312
0.0,SPAWN,good_filler_8,15925525,-5200.0,-4687.0312
0.0,SPAWN,good_filler_13,6619414,-6495.0,-5037.0312
0.0,SPAWN,good_filler_15,1605911,-6872.0,-4183.0312
0.0,SPAWN,good_filler_11,7209240,-5775.0,-3920.0312
0.0,SPAWN,bad_filler_5,4047129,3840.0,4863.9688
0.0,SPAWN,2699_25374_bad_filler_1,5800218,4297.9688,6015.9688
0.0,SPAWN,bad_filler_4,14090523,4823.9688,5223.9688
0.0,SPAWN,bad_filler_3,10535196,5283.9688,5686.9688
0.0,SPAWN,bad_filler_13,8028445,6237.0,4799.9688
0.0,SPAWN,bad_filler_12,14024990,5732.0,4287.9688
0.0,SPAWN,bad_filler_15,1687839,6519.9688,3787.9688
0.0,SPAWN,bad_filler_2,13861152,4299.9688,5552.9688
0.0,SPAWN,bad_filler_8,2294049,4945.9688,4103.9688
0.0,SPAWN,bad_filler_7,10748194,4619.9688,4431.9688
0.0,SPAWN,bad_filler_14,5128483,6033.0,3783.9688
0.0,SPAWN,bad_filler_11,10895652,5375.9688,3335.9688
0.0,SPAWN,bad_filler_9,1900837,4607.9688,3207.9688
0.0,SPAWN,bad_filler_10,15860006,4937.9688,2782.9688
0.0,SPAWN,bad_filler_6,6914343,3735.9688,4094.9688
0.0,SPAWN,dota_badguys_tower4_top,3457320,4962.0,4783.9688
0.0,SPAWN,dota_badguys_tower2_top,9486633,0.0,6015.9688
0.0,SPAWN,dota_badguys_tower1_top,6111530,-4736.0,6015.9688
0.0,SPAWN,dota_badguys_tower2_mid,2261291,2496.0,2111.9688
0.0,SPAWN,dota_badguys_tower1_mid,14811436,1023.96875,319.96875
0.0,SPAWN,dota_badguys_tower1_bot,14926125,6208.0,-1664.0312
0.0,SPAWN,dota_badguys_tower2_bot,5062958,6272.0,383.96875
0.0,SPAWN,dota_badguys_tower3_bot,852271,6276.0,3031.9688
0.0,SPAWN,dota_badguys_tower3_top,6242608,3552.0,5775.9688
0.0,SPAWN,dota_badguys_tower3_mid,15597873,4272.0,3758.9688
0.0,SPAWN,dota_badguys_tower4_bot,5554482,5280.0,4431.9688
0.0,SPAWN,dota_goodguys_tower4_bot,14319923,-5389.625,-5216.5
0.0,SPAWN,good_filler_12,9568564,-6066.0,-4750.0312
0.0,SPAWN,dota_goodguys_tower1_mid,16711989,-1657.625,-1512.5
0.0,SPAWN,good_filler_7,13074742,-4079.0,-4462.0312
0.0,SPAWN,ent_dota_fountain_bad,12288311,7472.0,6912.0
0.0,SPAWN,ent_dota_shop,704824,-7542.5,-6236.1875
0.0,SPAWN,ent_dota_halloffame,11551033,-7724.0,-5951.0
0.0,SPAWN,ent_dota_halloffame,16073018,6760.0,7048.0
0.0,SPAWN,ent_dota_shop,5194043,6684.4375,6813.1562
