0.0,SPAWN,CDOTAPlayer,8880129,325.15625,-564.15625
0.0,SPAWN,CDOTAPlayer,4521986,-391.0,627.0
0.0,SPAWN,CDOTAPlayer,15990787,-2638.0,4585.0
0.0,SPAWN,CDOTAPlayer,10780676,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,16629765,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,7290886,0.0,-976.0
0.0,SPAWN,CDOTAPlayer,8257543,-483.0,1313.0
0.0,SPAWN,CDOTAPlayer,16203784,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,4014089,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,14761994,0.0,-566.0
0.0,SPAWN,CDOTAPlayer,4767755,7168.0,-566.0
0.0,SPAWN,dota_goodguys_tower3_bot,6635759,-3953.0938,-6091.0625
0.0,SPAWN,dota_goodguys_tower3_mid,4112624,-4693.625,-4152.5
0.0,SPAWN,dota_goodguys_tower3_top,3801329,-6616.9688,-3409.0938
0.0,SPAWN,dota_goodguys_tower2_bot,10977522,-106.09375,-6234.0625
0.0,SPAWN,dota_goodguys_tower1_bot,7717107,4887.9375,-6080.5938
0.0,SPAWN,dota_goodguys_tower2_mid,2506996,-3549.625,-2785.5
0.0,SPAWN,dota_goodguys_tower2_top,4096245,-6164.9688,-866.09375
0.0,SPAWN,dota_goodguys_tower1_top,6504694,-6116.9688,1805.9062
0.0,SPAWN,dota_goodguys_tower4_top,6439159,-5738.625,-4860.5
0.0,SPAWN,good_rax_melee_mid,3211512,-4736.0,-4575.0312
0.0,SPAWN,good_rax_range_mid,10551545,-5092.0312,-4222.0312
0.0,SPAWN,good_rax_melee_bot,12108026,-4280.0,-6364.0312
0.0,SPAWN,good_rax_range_bot,12534011,-4279.0312,-5857.0312
0.0,SPAWN,good_rax_melee_top,10125564,-6368.0,-3758.0
0.0,SPAWN,good_rax_range_top,7045373,-6876.0,-3759.0312
0.0,SPAWN,bad_rax_melee_bot,6865150,6535.9688,3392.0
0.0,SPAWN,bad_rax_range_bot,12026111,6008.0,3375.9688
0.0,SPAWN,bad_rax_range_mid,3735808,4336.0,4182.9688
0.0,SPAWN,bad_rax_melee_mid,14975233,4702.0,3824.0
0.0,SPAWN,bad_rax_melee_top,950530,3898.0,5511.9688
0.0,SPAWN,bad_rax_range_top,639235,3894.0,6040.9688
0.0,SPAWN,dota_badguys_fort,16466180,5527.9688,4999.9688
0.0,SPAWN,dota_goodguys_fort,10617096,-5932.0,-5348.0
0.0,SPAWN,good_filler_6,13975820,-4655.0312,-4974.0312
0.0,SPAWN,good_filler_5,13451533,-4016.0,-5167.0312
0.0,SPAWN,good_filler_2,9847054,-4688.0,-5856.0312
0.0,SPAWN,2699_25362_good_filler_1,15778063,-4688.0312,-6384.0312
0.0,SPAWN,good_filler_3,9486608,-5356.0,-6152.0312
0.0,SPAWN,good_filler_4,10158353,-5232.0,-5521.0312
0.0,SPAWN,good_filler_14,15597842,-6377.0,-4183.0312
0.0,SPAWN,good_filler_10,16744723,-5376.0,-3328.0312
0.0,SPAWN,good_filler_9,9797908,-5296.0,-3823.0312
0.0,SPAWN,good_filler_8,7651605,-5200.0,-4687.0312
0.0,SPAWN,good_filler_13,475414,-6495.0,-5037.0312
0.0,SPAWN,good_filler_15,11141399,-6872.0,-4183.0312
0.0,SPAWN,good_filler_11,1999128,-5775.0,-3920.0312
0.0,SPAWN,bad_filler_5,14647577,3840.0,4863.9688
0.0,SPAWN,2699_25374_bad_filler_1,10158362,4297.9688,6015.9688
0.0,SPAWN,bad_filler_4,12648731,4823.9688,5223.9688
0.0,SPAWN,bad_filler_3,4686108,5283.9688,5686.9688
0.0,SPAWN,bad_filler_13,15827229,6237.0,4799.9688
0.0,SPAWN,bad_filler_12,13058334,5732.0,4287.9688
0.0,SPAWN,bad_filler_15,12960031,6519.9688,3787.9688
0.0,SPAWN,bad_filler_2,6504736,4299.9688,5552.9688
