ID, 2496173813
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER,0,Topper,76561197962010772,npc_dota_hero_axe,2
PLAYER,1,KayEyeS,76561198253119503,npc_dota_hero_silencer,2
PLAYER,2,午时已到,76561198200754755,npc_dota_hero_juggernaut,2
PLAYER,3,Oh Ye[A]h,76561198113033300,npc_dota_hero_kunkka,2
PLAYER,4,illusion,76561198012629464,npc_dota_hero_alchemist,2
PLAYER,5,♥-_-♥,76561198161092714,npc_dota_hero_beastmaster,3
PLAYER,6,随便打打,76561198153955960,npc_dota_hero_lion,3
PLAYER,7,Abcd,76561197978564525,npc_dota_hero_sven,3
PLAYER,8,5,76561198036574609,npc_dota_hero_invoker,3
PLAYER,9,Claudiu,76561198033521117,npc_dota_hero_lone_druid,3
