ID, 1931931443
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER, 0, Ahn tukin, 76561198163688754, npc_dota_hero_ancient_apparition, 2
PLAYER, 1, alexander, 76561198165852141, npc_dota_hero_invoker, 2
PLAYER, 2, jayson_l2, 76561198259996107, npc_dota_hero_bounty_hunter, 2
PLAYER, 3, Arnelbigstone, 76561198147029773, npc_dota_hero_venomancer, 2
PLAYER, 4, jologs123, 76561198253056323, npc_dota_hero_pudge, 2
PLAYER, 5, Keep Calm Just Watch Me, 76561198202134966, npc_dota_hero_tiny, 3
PLAYER, 6, Princejhay<3, 76561198258922312, npc_dota_hero_faceless_void, 3
PLAYER, 7, HIGO, 76561198255836797, npc_dota_hero_earthshaker, 3
PLAYER, 8, WoW <3, 76561198149221321, npc_dota_hero_windrunner, 3
PLAYER, 9, SktelecomT1 Faker, 76561198244110118, npc_dota_hero_crystal_maiden, 3
