ID, 1959887666
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER, 0, mastouille, 76561197974200131, npc_dota_hero_leshrac, 2
PLAYER, 1, ZeN+, 76561198110229368, npc_dota_hero_tiny, 2
PLAYER, 2, Takechoux, 76561198071434505, npc_dota_hero_oracle, 2
PLAYER, 3, sighs, 76561198095844296, npc_dota_hero_lich, 2
PLAYER, 4, Pernell Subban, 76561197968683769, npc_dota_hero_templar_assassin, 2
PLAYER, 5, SayGoodDay~, 76561198256773436, npc_dota_hero_storm_spirit, 3
PLAYER, 6, noob, 76561198020905505, npc_dota_hero_sven, 3
PLAYER, 7, SayGoodBye•ิ .•ิ, 76561198155340201, npc_dota_hero_rattletrap, 3
PLAYER, 8, Mr. Rabbit, 76561198043059757, npc_dota_hero_dazzle, 3
PLAYER, 9, KSG, 76561198020942828, npc_dota_hero_bane, 3
