ID, 2497597745
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER,0,m1croGoSU,76561197990706430,npc_dota_hero_ursa,2
PLAYER,1,Slash,76561197989810638,npc_dota_hero_dazzle,2
PLAYER,2,†PrinceOfDarkness†,76561197989932624,npc_dota_hero_undying,2
PLAYER,3,illusion,76561198012629464,npc_dota_hero_alchemist,2
PLAYER,4,C0d_MdRnWar2,76561198124981824,npc_dota_hero_venomancer,2
PLAYER,5,RaiN In BermudA,76561198020242146,npc_dota_hero_disruptor,3
PLAYER,6,Anoobizzz,76561197998949644,npc_dota_hero_weaver,3
PLAYER,7,Raito,76561198097647159,npc_dota_hero_ancient_apparition,3
PLAYER,8,sax.paranoia,76561198004192129,npc_dota_hero_spirit_breaker,3
PLAYER,9,cubeman ©,76561197971689116,npc_dota_hero_drow_ranger,3
