ID, 1932431301
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER, 0, Gado, 76561198078191819, npc_dota_hero_winter_wyvern, 2
PLAYER, 1, kazino, 76561198141514192, npc_dota_hero_bristleback, 2
PLAYER, 2, XxveXizar, 76561198254251492, npc_dota_hero_dark_seer, 2
PLAYER, 3, WEB | BetamaN, 76561198041907934, npc_dota_hero_naga_siren, 2
PLAYER, 4, Pis, 76561198062883107, npc_dota_hero_dragon_knight, 2
PLAYER, 5, ЛОРД Estestvenno, 76561198211372400, npc_dota_hero_axe, 3
PLAYER, 6, DrinkMyAss, 76561198112713153, npc_dota_hero_shredder, 3
PLAYER, 7, CoffeDellMar, 76561198194304973, npc_dota_hero_disruptor, 3
PLAYER, 8, Udaw, 76561198146434055, npc_dota_hero_lion, 3
PLAYER, 9, xpt., 76561198245857574, npc_dota_hero_medusa, 3
