ID, 1932512512
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, radiant
PLAYER, 0, Double Direction Factor, 76561198093407411, npc_dota_hero_shadow_shaman, 2
PLAYER, 1, F1ReStArTeR, 76561198053596828, npc_dota_hero_rubick, 2
PLAYER, 2, ПИДОР, 76561198142509529, npc_dota_hero_antimage, 2
PLAYER, 3, сиплый, 76561198110918222, npc_dota_hero_death_prophet, 2
PLAYER, 4, [BackKor]Злая Бабка, 76561198078775117, npc_dota_hero_phantom_assassin, 2
PLAYER, 5, Mr.noname, 76561198052669064, npc_dota_hero_bane, 3
PLAYER, 6, Spider Man, 76561198095750894, npc_dota_hero_night_stalker, 3
PLAYER, 7, D.Sneg, 76561198040634817, npc_dota_hero_dragon_knight, 3
PLAYER, 8, SkY WoRm, 76561198085440333, npc_dota_hero_weaver, 3
PLAYER, 9, PeTe ToNg, 76561198082348745, npc_dota_hero_clinkz, 3
