ID, 2366032695
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER,0,Sempfo,76561198010978448,npc_dota_hero_lion,2
PLAYER,1,Hot Grill,76561198009804779,npc_dota_hero_antimage,2
PLAYER,2,Zera | wisdota.com,76561198019532009,npc_dota_hero_spectre,2
PLAYER,3,Fuckyoubuthaveaniceday,76561198131142608,npc_dota_hero_pudge,2
PLAYER,4,KeRe,76561198196552534,npc_dota_hero_bounty_hunter,2
PLAYER,5,ultranasilie,76561198062862602,npc_dota_hero_storm_spirit,3
PLAYER,6,Daze,76561198103115728,npc_dota_hero_riki,3
PLAYER,7,персик,76561198095582131,npc_dota_hero_necrolyte,3
PLAYER,8,flag,76561198059160303,npc_dota_hero_gyrocopter,3
PLAYER,9,e1337,76561198089866473,npc_dota_hero_silencer,3
